lon,lat,vs30,z1pt0,z2pt5,vs30measured
-76.79,-12.36,525.59026,175.9827552,0.5145,0
-76.79,-12.37,402.79388,286.4654808,0.5145,0
-77.03,-11.87,338.104,362.8409083,0.5145,0
-77.02,-11.87,523.44931,179.2304128,0.5145,0
-77.01,-11.87,760,33.72291916,0.5145,0
-77,-11.87,760,33.72291916,0.5145,0
-76.99,-11.87,760,33.72291916,0.5145,0
-76.98,-11.87,595.86342,100.3027239,0.5145,0
-76.97,-11.87,760,33.72291916,0.5145,0
-76.96,-11.87,760,33.72291916,0.5145,0
-76.95,-11.87,760,33.72291916,0.5145,0
-76.94,-11.87,760,33.72291916,0.5145,0
-76.92,-11.87,760,33.72291916,0.5145,0
-76.91,-11.87,760,33.72291916,0.5145,0
-76.9,-11.87,760,33.72291916,0.5145,0
-77.03,-11.88,322.93626,386.034809,0.5145,0
-77.02,-11.88,564.02576,128.2775942,0.5145,0
-77.01,-11.88,760,33.72291916,0.5145,0
-77,-11.88,760,33.72291916,0.5145,0
-76.99,-11.88,760,33.72291916,0.5145,0
-76.98,-11.88,760,33.72291916,0.5145,0
-76.98,-11.89,676.01446,56.98587737,0.5145,0
-76.98,-11.9,760,33.72291916,0.5145,0
-76.98,-11.91,591.11806,103.9607759,0.5145,0
-76.98,-11.92,750.71648,35.63180311,0.5145,0
-76.98,-11.93,760,33.72291916,0.5145,0
-76.98,-11.94,406.87768,282.5907503,0.5145,0
-76.98,-11.95,595.9985,100.2009197,0.5145,0
-76.98,-11.96,692.90165,51.02244978,0.5145,0
-76.98,-11.97,760,33.72291916,0.5145,0
-77.02,-11.98,575.42432,117.2797036,0.5145,0
-77.01,-11.98,338.90972,361.6768645,0.5145,0
-77,-11.98,394.62626,294.4985001,0.5145,0
-76.99,-11.98,505.69029,209.2025536,0.5145,0
-76.98,-11.98,760,33.72291916,0.5145,0
-77.02,-11.99,618.40589,84.93061111,0.5145,0
-77.01,-11.99,267.8469,496.9208501,0.5145,0
-77,-11.99,659.37415,63.71754966,0.5145,0
-77.02,-12,760,33.72291916,0.5145,0
-77.01,-12,247.53913,552.732436,0.5145,0
-77,-12,760,33.72291916,0.5145,0
-77.02,-12.01,664.17052,61.68186112,0.5145,0
-77.01,-12.01,260.24859,516.6064715,0.5145,0
-77,-12.01,567.56164,124.7359555,0.5145,0
-77.03,-12.02,491.17264,219.1634038,0.5145,0
-77.02,-12.02,354.97594,339.7548173,0.5145,0
-77.01,-12.02,422.9654,268.1776776,0.5145,0
-77,-12.02,364.03841,328.3866024,0.5145,0
-77.03,-12.03,328.46039,377.2959181,0.5145,0
-77.02,-12.03,380.99808,308.8078984,0.5145,0
-77.04,-12.02,352.8048,342.5804751,0.5145,0
-77.04,-12.03,350.62158,345.4633618,0.5145,0
-76.97,-12.21,432.30778,260.3835495,0.5145,0
-76.97,-12.22,528.03334,172.3642645,0.5145,0
-76.97,-12.23,450.05379,246.6193739,0.5145,0
-76.95,-12.24,449.91343,246.723246,0.5145,0
-76.94,-12.24,593.24521,102.3011836,0.5145,0
-76.93,-12.24,480.78613,225.5792022,0.5145,0
-76.93,-12.25,593.7395,101.9201919,0.5145,0
-77,-11.69,745.79139,36.69815737,0.5145,0
-76.99,-11.69,497.19033,215.5899706,0.5145,0
-76.98,-11.69,760,33.72291916,0.5145,0
-77,-11.7,745.80317,36.69556061,0.5145,0
-76.99,-11.7,589.25354,105.4426222,0.5145,0
-76.98,-11.7,446.43041,249.3254276,0.5145,0
-77,-11.71,487.96459,221.1107954,0.5145,0
-76.99,-11.71,760,33.72291916,0.5145,0
-76.98,-11.71,608.35809,91.3979481,0.5145,0
-77,-11.72,577.03131,115.8235409,0.5145,0
-76.99,-11.72,631.99904,77.04784559,0.5145,0
-76.98,-11.72,617.74319,85.33955328,0.5145,0
-77,-11.73,470.3604,232.3553349,0.5145,0
-76.99,-11.73,635.56533,75.12982299,0.5145,0
-76.98,-11.73,656.54241,64.9580199,0.5145,0
-76.97,-11.73,510.72375,200.1227823,0.5145,0
-76.9,-11.73,658.43233,64.1268807,0.5145,0
-77,-11.74,760,33.72291916,0.5145,0
-76.99,-11.74,760,33.72291916,0.5145,0
-76.98,-11.74,413.78803,276.2383466,0.5145,0
-76.97,-11.74,760,33.72291916,0.5145,0
-76.96,-11.74,760,33.72291916,0.5145,0
-76.91,-11.74,760,33.72291916,0.5145,0
-76.9,-11.74,760,33.72291916,0.5145,0
-76.89,-11.74,656.07296,65.16651157,0.5145,0
-76.88,-11.74,519.37199,185.6206403,0.5145,0
-77,-11.75,760,33.72291916,0.5145,0
-76.99,-11.75,760,33.72291916,0.5145,0
-76.98,-11.75,558.69839,133.8490256,0.5145,0
-76.97,-11.75,530.30579,169.0798766,0.5145,0
-76.96,-11.75,760,33.72291916,0.5145,0
-76.95,-11.75,760,33.72291916,0.5145,0
-76.92,-11.75,760,33.72291916,0.5145,0
-76.91,-11.75,760,33.72291916,0.5145,0
-76.9,-11.75,760,33.72291916,0.5145,0
-76.89,-11.75,760,33.72291916,0.5145,0
-76.88,-11.75,760,33.72291916,0.5145,0
-76.87,-11.75,760,33.72291916,0.5145,0
-76.86,-11.75,760,33.72291916,0.5145,0
-76.85,-11.75,760,33.72291916,0.5145,0
-76.84,-11.75,760,33.72291916,0.5145,0
-76.83,-11.75,760,33.72291916,0.5145,0
-76.82,-11.75,760,33.72291916,0.5145,0
-77,-11.76,760,33.72291916,0.5145,0
-76.99,-11.76,760,33.72291916,0.5145,0
-76.98,-11.76,404.52399,284.81272,0.5145,0
-76.97,-11.76,760,33.72291916,0.5145,0
-76.96,-11.76,760,33.72291916,0.5145,0
-76.95,-11.76,760,33.72291916,0.5145,0
-76.94,-11.76,760,33.72291916,0.5145,0
-76.93,-11.76,760,33.72291916,0.5145,0
-76.92,-11.76,760,33.72291916,0.5145,0
-76.91,-11.76,482.90678,224.2429011,0.5145,0
-76.9,-11.76,462.86643,237.4482585,0.5145,0
-76.89,-11.76,692.98948,50.9934857,0.5145,0
-76.88,-11.76,760,33.72291916,0.5145,0
-76.87,-11.76,760,33.72291916,0.5145,0
-76.86,-11.76,760,33.72291916,0.5145,0
-76.85,-11.76,760,33.72291916,0.5145,0
-76.84,-11.76,760,33.72291916,0.5145,0
-76.83,-11.76,760,33.72291916,0.5145,0
-76.82,-11.76,760,33.72291916,0.5145,0
-76.81,-11.76,760,33.72291916,0.5145,0
-77,-11.77,760,33.72291916,0.5145,0
-76.99,-11.77,760,33.72291916,0.5145,0
-76.98,-11.77,414.50146,275.5966759,0.5145,0
-76.97,-11.77,760,33.72291916,0.5145,0
-76.96,-11.77,760,33.72291916,0.5145,0
-76.95,-11.77,735.64571,39.02062748,0.5145,0
-76.94,-11.77,742.88157,37.3465353,0.5145,0
-76.93,-11.77,644.40707,70.62068507,0.5145,0
-76.92,-11.77,722.88446,42.20281628,0.5145,0
-76.91,-11.77,613.97265,87.71268803,0.5145,0
-76.9,-11.77,597.48354,99.08999789,0.5145,0
-76.89,-11.77,760,33.72291916,0.5145,0
-76.88,-11.77,760,33.72291916,0.5145,0
-76.87,-11.77,760,33.72291916,0.5145,0
-76.86,-11.77,760,33.72291916,0.5145,0
-76.85,-11.77,760,33.72291916,0.5145,0
-76.84,-11.77,760,33.72291916,0.5145,0
-76.83,-11.77,760,33.72291916,0.5145,0
-76.82,-11.77,760,33.72291916,0.5145,0
-77,-11.78,642.86273,71.38390511,0.5145,0
-76.99,-11.78,760,33.72291916,0.5145,0
-76.98,-11.78,399.22535,289.9277021,0.5145,0
-76.97,-11.78,495.53342,216.5637087,0.5145,0
-76.96,-11.78,760,33.72291916,0.5145,0
-76.95,-11.78,760,33.72291916,0.5145,0
-76.94,-11.78,760,33.72291916,0.5145,0
-76.93,-11.78,760,33.72291916,0.5145,0
-76.92,-11.78,658.70621,64.00751694,0.5145,0
-76.91,-11.78,522.17238,181.2023389,0.5145,0
-76.9,-11.78,760,33.72291916,0.5145,0
-76.89,-11.78,760,33.72291916,0.5145,0
-76.88,-11.78,565.16506,127.1231628,0.5145,0
-76.87,-11.78,760,33.72291916,0.5145,0
-76.86,-11.78,760,33.72291916,0.5145,0
-76.85,-11.78,760,33.72291916,0.5145,0
-76.84,-11.78,760,33.72291916,0.5145,0
-77,-11.79,760,33.72291916,0.5145,0
-76.99,-11.79,590.76587,104.2387214,0.5145,0
-76.98,-11.79,460.32894,239.2169703,0.5145,0
-76.97,-11.79,718.6641,43.32452356,0.5145,0
-76.96,-11.79,491.21883,219.1355831,0.5145,0
-76.95,-11.79,757.1168,34.30207078,0.5145,0
-76.94,-11.79,760,33.72291916,0.5145,0
-76.93,-11.79,760,33.72291916,0.5145,0
-76.92,-11.79,721.20506,42.64486925,0.5145,0
-76.91,-11.79,760,33.72291916,0.5145,0
-76.9,-11.79,760,33.72291916,0.5145,0
-76.89,-11.79,760,33.72291916,0.5145,0
-76.88,-11.79,750.23949,35.73340589,0.5145,0
-76.87,-11.79,760,33.72291916,0.5145,0
-76.86,-11.79,760,33.72291916,0.5145,0
-76.85,-11.79,444.34251,250.9083104,0.5145,0
-77,-11.8,657.82117,64.39422274,0.5145,0
-76.99,-11.8,377.58206,312.5855067,0.5145,0
-76.98,-11.8,760,33.72291916,0.5145,0
-76.97,-11.8,760,33.72291916,0.5145,0
-76.96,-11.8,639.12946,73.27099142,0.5145,0
-76.95,-11.8,503.04219,214.1816672,0.5145,0
-76.94,-11.8,760,33.72291916,0.5145,0
-76.93,-11.8,760,33.72291916,0.5145,0
-76.92,-11.8,760,33.72291916,0.5145,0
-76.91,-11.8,475.06301,229.2556357,0.5145,0
-77,-11.81,415.87997,274.364146,0.5145,0
-76.99,-11.81,644.24162,70.70197224,0.5145,0
-76.98,-11.81,760,33.72291916,0.5145,0
-76.97,-11.81,760,33.72291916,0.5145,0
-76.96,-11.81,760,33.72291916,0.5145,0
-76.95,-11.81,760,33.72291916,0.5145,0
-76.94,-11.81,760,33.72291916,0.5145,0
-76.93,-11.81,760,33.72291916,0.5145,0
-76.92,-11.81,760,33.72291916,0.5145,0
-76.91,-11.81,613.7707,87.842056,0.5145,0
-77,-11.82,429.51584,262.671082,0.5145,0
-76.99,-11.82,567.16103,125.1311572,0.5145,0
-76.98,-11.82,760,33.72291916,0.5145,0
-76.97,-11.82,760,33.72291916,0.5145,0
-76.96,-11.82,760,33.72291916,0.5145,0
-76.95,-11.82,760,33.72291916,0.5145,0
-76.94,-11.82,760,33.72291916,0.5145,0
-76.93,-11.82,690.53294,51.81123467,0.5145,0
-76.92,-11.82,760,33.72291916,0.5145,0
-76.91,-11.82,760,33.72291916,0.5145,0
-77.05,-11.83,483.06602,224.1431143,0.5145,0
-77.04,-11.83,519.28678,185.7571337,0.5145,0
-77.03,-11.83,663.0338,62.15703084,0.5145,0
-77.02,-11.83,474.78602,229.4362135,0.5145,0
-77.01,-11.83,500.70089,218.7051385,0.5145,0
-77,-11.83,504.44426,211.5275736,0.5145,0
-76.99,-11.83,717.08328,43.75405046,0.5145,0
-76.98,-11.83,760,33.72291916,0.5145,0
-76.97,-11.83,760,33.72291916,0.5145,0
-76.96,-11.83,760,33.72291916,0.5145,0
-76.95,-11.83,486.35192,222.1011491,0.5145,0
-76.94,-11.83,760,33.72291916,0.5145,0
-76.93,-11.83,614.61195,87.30468999,0.5145,0
-77.05,-11.84,315.38199,398.5697754,0.5145,0
-77.04,-11.84,365.01504,327.2010112,0.5145,0
-77.03,-11.84,365.01504,327.2010112,0.5145,0
-77.02,-11.84,415.39692,274.7949486,0.5145,0
-77.01,-11.84,378.81086,311.2174169,0.5145,0
-77,-11.84,584.25283,109.5464631,0.5145,0
-76.99,-11.84,530.60282,168.6562555,0.5145,0
-76.98,-11.84,546.50964,147.7514631,0.5145,0
-76.97,-11.84,760,33.72291916,0.5145,0
-76.96,-11.84,760,33.72291916,0.5145,0
-76.95,-11.84,738.48885,38.35210381,0.5145,0
-76.94,-11.84,635.18435,75.33191354,0.5145,0
-77.05,-11.85,298.34887,429.5920404,0.5145,0
-77.04,-11.85,338.52234,362.2357094,0.5145,0
-77.03,-11.85,366.53009,325.3764804,0.5145,0
-77.02,-11.85,360.43448,332.827051,0.5145,0
-77.01,-11.85,390.00908,299.2149527,0.5145,0
-77,-11.85,639.79337,72.93097854,0.5145,0
-76.99,-11.85,635.33021,75.25446375,0.5145,0
-76.98,-11.85,760,33.72291916,0.5145,0
-76.97,-11.85,760,33.72291916,0.5145,0
-76.96,-11.85,760,33.72291916,0.5145,0
-76.95,-11.85,760,33.72291916,0.5145,0
-76.94,-11.85,549.79702,143.8346051,0.5145,0
-77.05,-11.86,318.29208,393.6581877,0.5145,0
-77.04,-11.86,360.02329,333.3403272,0.5145,0
-77.03,-11.86,337.2109,364.1388334,0.5145,0
-77.02,-11.86,364.73172,327.5441826,0.5145,0
-77.01,-11.86,572.17214,120.2957836,0.5145,0
-77,-11.86,760,33.72291916,0.5145,0
-76.99,-11.86,760,33.72291916,0.5145,0
-76.98,-11.86,760,33.72291916,0.5145,0
-76.97,-11.86,760,33.72291916,0.5145,0
-76.96,-11.86,760,33.72291916,0.5145,0
-76.95,-11.86,760,33.72291916,0.5145,0
-77.05,-11.87,314.10745,400.7546242,0.5145,0
-77.04,-11.87,360.08022,333.269181,0.5145,0
-77.05,-11.88,329.54326,375.6231729,0.5145,0
-77.04,-11.88,344.56012,353.6929463,0.5145,0
-77.07,-12.08,335.56191,366.556626,0.5145,0
-77.06,-12.08,333.2193,370.0398216,0.5145,0
-77.05,-12.08,337.06161,364.3565822,0.5145,0
